sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-07-04T00:00:43;3.37;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:03:28;2.40;;;1.63;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:06:15;1.07;;;1.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:09:01;1.27;;;1.20;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:11:47;1.70;;;1.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:14:32;2.70;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:17:18;1.10;;;1.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:20:04;1.33;;;1.13;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:22:52;1.30;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:25:38;0.93;;;0.90;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:28:23;0.83;;;0.80;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:31:09;1.57;;;1.03;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:33:54;2.10;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:36:40;1.47;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:39:27;3.13;;;0.90;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:42:13;1.37;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:44:58;2.23;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:47:44;2.60;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:50:29;1.17;;;1.17;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:53:15;4.97;;;1.37;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:56:04;1.97;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-04T00:58:50;1.83;;;1.53;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:01:36;1.83;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:04:22;1.47;;;1.20;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:07:08;0.90;;;0.90;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:09:56;1.40;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:12:43;1.53;;;1.43;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:15:29;3.30;;;1.17;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:18:14;1.17;;;1.13;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:21:02;1.60;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:23:47;3.90;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:26:33;5.33;;;2.80;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:29:18;1.33;;;1.20;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:32:05;2.33;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:34:51;2.93;;;1.93;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:37:39;3.87;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:40:24;2.83;;;2.50;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:43:10;3.13;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:45:55;2.80;;;1.73;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:48:41;2.60;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:51:26;1.90;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:54:13;2.10;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:56:59;1.73;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-04T01:59:45;2.70;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:02:48;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:05:34;5.00;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:08:20;4.00;;;1.87;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:11:07;3.77;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:13:53;3.20;;;1.67;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:16:38;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:19:23;4.60;;;2.03;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:22:10;3.23;;;2.77;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:24:56;4.87;;;2.47;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:27:42;2.10;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:30:28;2.20;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:33:13;2.97;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-04T02:35:59;6.10;;;2.60;;
