sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-07-26T00:01:34;1.93;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:04:20;2.70;;;1.17;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:07:05;1.93;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:09:51;3.33;;;3.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:12:37;4.63;;;1.47;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:15:24;1.70;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:18:10;5.03;;;1.23;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:20:55;3.80;;;1.43;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:23:41;3.70;;;1.47;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:26:26;4.40;;;1.00;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:29:12;4.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:31:59;1.30;;;1.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:34:44;3.00;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:37:30;1.70;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:40:16;4.13;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:43:02;2.47;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:45:47;5.27;;;1.43;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:48:34;7.47;;;1.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:51:20;3.37;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:54:06;4.20;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:56:51;3.13;;;1.37;;
3659;SDS011;1846;51.482;7.224;2022-07-26T00:59:37;1.73;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:02:23;4.93;;;1.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:05:09;1.93;;;1.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:07:55;1.97;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:10:42;1.70;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:13:28;3.93;;;1.57;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:16:14;2.23;;;1.47;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:18:59;4.47;;;1.87;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:21:46;2.47;;;1.93;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:24:32;2.30;;;1.17;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:27:18;8.40;;;2.03;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:30:05;4.83;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:32:52;2.60;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:35:38;1.77;;;1.63;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:38:25;2.73;;;1.80;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:41:10;5.70;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:43:56;4.70;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:46:41;3.57;;;2.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:49:27;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:52:12;6.20;;;1.73;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:54:59;5.17;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T01:57:45;2.37;;;1.87;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:00:31;2.37;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:03:17;2.20;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:06:04;3.40;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:08:50;7.40;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:11:37;4.90;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:14:23;2.07;;;1.97;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:17:08;4.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:19:54;2.23;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:22:39;6.27;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:25:25;5.03;;;2.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:28:13;5.47;;;1.80;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:30:59;2.90;;;2.23;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:33:44;4.00;;;3.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:36:30;4.70;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:39:31;4.27;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:42:16;2.10;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:45:03;3.63;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:47:50;5.10;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:50:36;3.27;;;1.53;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:53:22;3.60;;;1.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:56:07;1.63;;;1.53;;
3659;SDS011;1846;51.482;7.224;2022-07-26T02:58:53;8.73;;;1.67;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:01:40;4.60;;;2.27;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:04:25;2.00;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:07:11;3.90;;;2.77;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:09:56;3.33;;;2.23;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:12:42;2.70;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:15:28;2.30;;;2.03;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:18:14;4.80;;;2.53;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:21:00;5.90;;;2.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:23:46;5.60;;;1.93;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:26:31;3.13;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:29:17;3.20;;;2.57;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:32:02;1.77;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:34:50;1.90;;;1.67;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:37:35;2.50;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:40:21;7.80;;;2.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:43:06;4.90;;;2.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:45:52;5.63;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:48:37;4.67;;;2.80;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:51:24;4.30;;;2.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:54:10;8.20;;;2.93;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:56:55;7.00;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T03:59:40;5.63;;;2.47;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:02:26;10.50;;;3.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:05:11;5.50;;;2.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:07:58;6.30;;;3.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:10:44;7.17;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:13:30;12.60;;;2.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:16:15;2.73;;;2.53;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:19:01;8.47;;;2.80;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:21:47;11.00;;;3.23;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:24:34;9.93;;;4.00;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:27:19;5.07;;;3.53;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:30:05;3.93;;;2.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:32:52;7.17;;;2.93;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:35:37;6.83;;;3.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:38:23;6.33;;;3.67;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:41:10;10.97;;;3.40;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:43:55;5.80;;;3.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:46:41;7.33;;;3.77;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:49:27;7.63;;;3.87;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:52:12;9.50;;;4.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:54:58;5.83;;;3.97;;
3659;SDS011;1846;51.482;7.224;2022-07-26T04:57:45;13.83;;;4.37;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:00:32;7.57;;;3.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:03:17;7.70;;;3.13;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:06:04;4.10;;;3.60;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:08:51;6.57;;;4.57;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:11:36;5.83;;;3.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:14:23;3.93;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:17:09;5.70;;;3.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:19:54;3.63;;;2.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:22:40;5.33;;;3.30;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:25:25;3.97;;;3.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:28:11;7.30;;;4.07;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:30:58;5.33;;;3.33;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:33:43;7.80;;;2.83;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:36:29;13.33;;;3.63;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:39:15;5.03;;;3.00;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:42:00;4.30;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:44:46;5.53;;;3.20;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:47:33;6.23;;;2.90;;
3659;SDS011;1846;51.482;7.224;2022-07-26T05:50:18;3.63;;;3.00;;
