sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-06T00:02:03;3.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:04:30;3.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:06:57;3.90;71.80
3660;DHT22;1846;51.482;7.224;2023-02-06T00:09:25;3.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T00:11:52;3.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T00:14:19;3.90;85.40
3660;DHT22;1846;51.482;7.224;2023-02-06T00:16:45;3.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T00:19:12;3.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T00:21:39;3.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:24:07;3.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:26:35;3.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:29:02;3.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:31:29;3.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:33:56;3.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:36:23;3.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:38:50;3.60;16.20
3660;DHT22;1846;51.482;7.224;2023-02-06T00:41:17;3.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:43:45;3.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:46:12;3.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:48:38;3.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:51:06;3.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:53:33;3.40;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T00:56:00;3.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T00:58:27;3.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T01:00:55;3.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T01:03:22;3.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-06T01:05:49;3.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T01:08:16;3.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T01:10:43;3.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T01:13:10;3.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-06T01:15:37;2.90;8.50
3660;DHT22;1846;51.482;7.224;2023-02-06T01:18:06;2.80;99.90
