sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-12T00:01:07;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:03:35;9.30;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:06:04;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:08:32;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:11:06;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:13:33;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:16:03;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:18:30;9.00;67.40
3660;DHT22;1846;51.482;7.224;2023-02-12T00:20:59;9.00;72.50
3660;DHT22;1846;51.482;7.224;2023-02-12T00:23:26;9.00;50.50
3660;DHT22;1846;51.482;7.224;2023-02-12T00:25:53;8.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-12T00:28:21;9.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-12T00:30:48;9.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-12T00:33:15;9.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-12T00:35:42;9.10;99.30
3660;DHT22;1846;51.482;7.224;2023-02-12T00:38:09;9.20;29.70
3660;DHT22;1846;51.482;7.224;2023-02-12T00:40:36;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:43:03;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:45:31;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:47:58;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:50:26;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:52:52;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:55:20;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T00:57:47;9.30;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:00:14;9.30;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:02:43;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:05:10;9.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:07:37;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:10:06;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:12:33;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:15:00;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:17:27;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:19:57;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:22:24;9.10;23.40
3660;DHT22;1846;51.482;7.224;2023-02-12T01:24:51;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:27:18;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:29:45;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:32:12;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:34:39;9.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:37:07;9.00;13.70
3660;DHT22;1846;51.482;7.224;2023-02-12T01:39:34;9.10;64.60
3660;DHT22;1846;51.482;7.224;2023-02-12T01:42:03;9.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:44:31;9.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-12T01:47:01;9.00;1.00
