sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-12-25T00:01:27;20.60;;;6.28;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:03:56;16.00;;;6.00;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:06:23;17.20;;;5.68;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:08:50;21.63;;;6.30;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:11:17;16.97;;;6.00;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:13:45;15.40;;;5.90;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:16:14;21.95;;;6.20;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:18:42;10.38;;;4.65;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:21:09;15.80;;;5.03;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:23:36;16.23;;;4.93;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:26:03;14.27;;;4.07;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:28:31;17.27;;;4.80;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:30:58;14.70;;;4.72;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:33:30;12.03;;;4.50;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:35:57;13.77;;;4.30;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:38:24;12.87;;;4.60;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:40:52;10.90;;;4.20;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:43:19;11.50;;;4.10;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:45:52;9.98;;;4.07;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:48:20;8.50;;;4.53;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:50:48;10.98;;;4.57;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:53:18;13.48;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:55:49;10.35;;;4.25;;
3659;SDS011;1846;51.482;7.224;2022-12-25T00:58:16;12.07;;;4.05;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:00:43;13.55;;;4.05;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:03:10;10.30;;;4.85;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:05:36;12.70;;;4.35;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:08:05;12.00;;;3.97;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:10:32;8.32;;;4.18;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:12:57;9.10;;;3.88;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:15:24;11.48;;;3.60;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:17:51;10.27;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:20:18;8.55;;;3.65;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:22:45;10.88;;;4.00;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:25:13;8.75;;;3.30;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:27:40;11.30;;;3.85;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:30:08;12.65;;;4.50;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:32:35;5.88;;;3.45;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:35:02;10.13;;;4.88;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:37:29;10.20;;;4.60;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:39:56;8.65;;;3.78;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:42:25;11.45;;;3.83;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:45:22;8.48;;;3.30;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:47:57;9.35;;;2.90;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:50:25;9.10;;;3.10;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:52:52;7.93;;;2.88;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:55:21;8.40;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T01:57:50;9.70;;;3.22;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:00:17;7.80;;;2.53;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:02:44;8.23;;;2.50;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:05:13;7.10;;;2.88;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:07:44;7.30;;;2.35;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:10:12;7.43;;;2.87;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:12:39;4.57;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:15:10;4.60;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:17:40;8.80;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:20:25;6.10;;;2.73;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:26:30;6.25;;;2.75;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:29:16;8.38;;;2.72;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:31:48;6.03;;;2.37;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:34:20;5.50;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:36:56;6.97;;;2.80;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:39:29;5.53;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:42:19;5.00;;;2.50;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:45:13;5.75;;;2.20;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:47:58;6.28;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:50:43;4.85;;;2.35;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:53:29;7.47;;;2.58;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:56:15;5.30;;;2.35;;
3659;SDS011;1846;51.482;7.224;2022-12-25T02:59:02;8.23;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-12-25T03:01:49;6.22;;;2.10;;
