sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-10-13T00:01:57;17.58;;;12.75;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:04:43;15.95;;;10.43;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:07:30;18.55;;;11.13;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:10:16;19.58;;;11.95;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:13:01;16.33;;;10.90;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:15:47;13.65;;;9.82;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:18:33;13.50;;;9.80;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:21:19;17.67;;;11.07;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:24:09;21.65;;;10.30;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:26:55;13.15;;;9.60;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:29:40;15.60;;;9.80;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:32:26;13.88;;;10.30;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:35:12;15.43;;;9.80;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:37:57;15.77;;;10.53;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:40:45;17.60;;;9.98;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:43:47;14.55;;;10.45;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:46:39;17.65;;;9.88;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:49:25;18.45;;;11.18;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:52:10;15.13;;;9.20;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:54:57;16.52;;;8.75;;
3659;SDS011;1846;51.482;7.224;2022-10-13T00:57:45;15.35;;;10.25;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:00:37;13.98;;;9.07;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:03:24;14.27;;;10.60;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:06:11;15.37;;;9.67;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:08:57;12.43;;;9.00;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:11:47;16.98;;;10.15;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:14:43;14.20;;;9.63;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:17:40;14.00;;;9.50;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:20:39;16.57;;;9.30;;
3659;SDS011;1846;51.482;7.224;2022-10-13T01:23:39;16.08;;;9.52;;
