sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-01-16T00:23:56;6.20;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T00:31:05;6.50;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T04:03:54;6.10;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T04:07:00;6.10;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T06:59:31;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:05:13;6.40;78.80
3660;DHT22;1846;51.482;7.224;2023-01-16T07:07:57;6.50;50.20
3660;DHT22;1846;51.482;7.224;2023-01-16T07:10:29;6.60;36.10
3660;DHT22;1846;51.482;7.224;2023-01-16T07:16:34;6.60;9.40
3660;DHT22;1846;51.482;7.224;2023-01-16T07:19:36;6.60;55.30
3660;DHT22;1846;51.482;7.224;2023-01-16T07:22:22;6.60;4.20
3660;DHT22;1846;51.482;7.224;2023-01-16T07:25:19;6.50;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:28:04;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:30:33;6.70;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:33:05;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:35:32;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:37:58;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:40:47;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:43:14;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:45:43;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:48:27;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:51:17;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:54:40;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T07:57:42;6.70;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:18:44;6.50;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:21:15;6.40;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:23:45;6.50;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:26:15;6.60;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:28:42;6.40;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:31:12;6.30;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:33:47;6.10;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:36:15;6.10;9.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:38:49;6.10;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:41:18;5.90;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:44:03;5.90;99.90
3660;DHT22;1846;51.482;7.224;2023-01-16T08:46:53;5.90;98.20
3660;DHT22;1846;51.482;7.224;2023-01-16T08:49:49;6.00;1.00
3660;DHT22;1846;51.482;7.224;2023-01-16T08:52:53;6.10;99.90
