sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-09-14T00:02:04;5.18;;;1.63;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:04:49;3.83;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:07:35;2.22;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:10:20;1.65;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:13:06;5.53;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:15:53;2.38;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:18:39;5.32;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:21:25;8.48;;;2.13;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:24:11;1.60;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:26:56;3.22;;;1.20;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:29:42;2.50;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:32:29;4.25;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:35:15;3.72;;;1.48;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:38:01;3.15;;;1.35;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:40:54;6.10;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:43:51;4.88;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:46:41;3.30;;;1.33;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:49:29;5.35;;;1.80;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:52:18;4.40;;;1.10;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:55:09;6.28;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T00:57:56;6.43;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:00:42;4.40;;;1.88;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:03:27;5.05;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:06:17;4.37;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:09:16;8.60;;;1.45;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:12:11;8.15;;;1.35;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:15:04;7.00;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:17:56;3.85;;;1.35;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:20:48;6.57;;;1.45;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:23:40;5.43;;;1.63;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:26:46;5.50;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:29:53;5.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:32:47;3.20;;;1.33;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:35:36;4.18;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:38:28;4.78;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:41:19;5.50;;;1.48;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:44:10;3.95;;;1.50;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:47:02;8.55;;;2.00;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:49:54;3.85;;;1.42;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:52:43;6.75;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:55:32;8.57;;;1.73;;
3659;SDS011;1846;51.482;7.224;2022-09-14T01:58:21;3.78;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:01:14;5.88;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:04:04;9.02;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:06:53;3.90;;;1.67;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:09:39;4.43;;;1.80;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:12:26;5.93;;;1.65;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:15:12;7.70;;;2.30;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:18:00;5.13;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:20:47;10.90;;;2.08;;
3659;SDS011;1846;51.482;7.224;2022-09-14T02:23:37;6.95;;;2.30;;
