sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-12-04T00:01:48;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:04:15;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:06:41;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:09:10;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:11:37;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:14:04;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:16:31;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:18:58;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:21:24;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:23:52;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:26:22;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:28:49;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:31:18;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:33:46;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:36:19;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:38:46;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:41:15;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:43:43;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:46:11;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:48:38;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:51:07;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:53:34;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:56:03;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T00:58:30;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:01:03;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:03:30;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:05:57;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:08:24;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:10:51;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:13:18;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:15:44;2.70;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:18:13;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:20:46;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:23:13;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:25:39;2.60;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:28:06;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:30:33;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:32:59;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:35:27;2.50;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:37:54;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:40:21;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:42:48;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:45:36;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:48:08;2.40;1.00
3660;DHT22;1846;51.482;7.224;2022-12-04T01:50:37;2.30;47.10
3660;DHT22;1846;51.482;7.224;2022-12-04T01:53:04;2.30;18.50
3660;DHT22;1846;51.482;7.224;2022-12-04T01:55:31;2.30;91.20
3660;DHT22;1846;51.482;7.224;2022-12-04T01:57:58;2.30;99.90
3660;DHT22;1846;51.482;7.224;2022-12-04T02:00:26;2.40;91.60
3660;DHT22;1846;51.482;7.224;2022-12-04T02:02:53;2.40;37.90
3660;DHT22;1846;51.482;7.224;2022-12-04T02:05:20;2.40;1.00
