sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-11-26T00:01:39;8.80;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:04:05;8.80;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:06:34;8.80;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:09:02;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:11:29;8.60;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:13:57;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:16:25;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:18:53;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:21:23;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:23:51;8.60;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:26:22;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:28:52;8.60;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:31:21;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:33:48;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:36:17;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:38:50;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:41:22;8.50;1.70
3660;DHT22;1846;51.482;7.224;2022-11-26T00:43:49;8.60;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:46:18;8.50;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:48:47;8.60;2.50
3660;DHT22;1846;51.482;7.224;2022-11-26T00:51:16;8.60;15.00
3660;DHT22;1846;51.482;7.224;2022-11-26T00:53:44;8.60;11.10
3660;DHT22;1846;51.482;7.224;2022-11-26T00:56:13;8.70;20.40
3660;DHT22;1846;51.482;7.224;2022-11-26T00:58:41;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:01:10;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:03:37;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:06:13;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:08:41;8.60;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:11:10;8.70;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:13:38;8.80;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:16:15;8.80;1.00
3660;DHT22;1846;51.482;7.224;2022-11-26T01:18:44;8.80;1.00
