sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-07-17T00:01:09;3.67;;;1.80;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:03:54;3.87;;;1.87;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:06:40;3.77;;;1.43;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:09:25;5.20;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:12:12;2.00;;;1.83;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:14:58;5.90;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:17:44;3.13;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:20:29;8.90;;;1.87;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:23:15;2.70;;;2.03;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:26:01;11.13;;;1.83;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:28:48;6.73;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:31:33;2.80;;;1.73;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:34:19;8.43;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:37:04;3.67;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:39:50;7.23;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:42:37;3.93;;;1.47;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:45:25;3.63;;;2.33;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:48:10;7.37;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:50:56;1.90;;;1.40;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:53:42;3.27;;;1.30;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:56:28;9.63;;;1.93;;
3659;SDS011;1846;51.482;7.224;2022-07-17T00:59:13;2.30;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-07-17T01:02:01;2.70;;;1.60;;
3659;SDS011;1846;51.482;7.224;2022-07-17T01:04:47;6.57;;;1.70;;
3659;SDS011;1846;51.482;7.224;2022-07-17T01:07:33;3.10;;;1.77;;
